"Year","Age","mx","qx","ax","lx","dx","Lx","Tx","ex","OpenInterval"
1780,47,0.01111,0.01105,0.5,53871,595,53573,1260670,23.4,FALSE
1780,48,0.0112,0.01113,0.5,53276,593,52979,1207097,22.66,FALSE
1780,49,0.01163,0.01156,0.5,52683,609,52378,1154118,21.91,FALSE
1780,50,0.01231,0.01223,0.5,52073,637,51755,1101740,21.16,FALSE
1780,51,0.01368,0.01359,0.5,51436,699,51087,1049985,20.41,FALSE
1780,52,0.01484,0.01473,0.5,50737,748,50364,998898,19.69,FALSE
1780,53,0.0157,0.01558,0.5,49990,779,49601,948535,18.97,FALSE
1780,54,0.01621,0.01608,0.5,49211,791,48816,898934,18.27,FALSE
1780,55,0.01658,0.01644,0.5,48420,796,48022,850119,17.56,FALSE
1780,56,0.01623,0.0161,0.5,47624,767,47240,802097,16.84,FALSE
1780,57,0.01649,0.01636,0.5,46857,766,46474,754857,16.11,FALSE
1780,58,0.01727,0.01712,0.5,46090,789,45696,708383,15.37,FALSE
1780,59,0.01872,0.01854,0.5,45301,840,44881,662687,14.63,FALSE
1780,60,0.02069,0.02048,0.5,44461,911,44006,617806,13.9,FALSE
1780,61,0.02476,0.02446,0.5,43551,1065,43018,573800,13.18,FALSE
1780,62,0.02971,0.02928,0.5,42486,1244,41864,530781,12.49,FALSE
1780,63,0.03552,0.0349,0.5,41242,1439,40522,488918,11.85,FALSE
1780,64,0.0424,0.04152,0.5,39802,1653,38976,448396,11.27,FALSE
1780,65,0.05034,0.0491,0.5,38150,1873,37213,409419,10.73,FALSE
1780,66,0.05512,0.05364,0.5,36276,1946,35303,372206,10.26,FALSE
1780,67,0.05979,0.05806,0.5,34330,1993,33334,336903,9.81,FALSE
1780,68,0.06448,0.06247,0.5,32337,2020,31327,303569,9.39,FALSE
1780,69,0.06937,0.06704,0.5,30317,2033,29301,272242,8.98,FALSE
1780,70,0.07372,0.0711,0.5,28285,2011,27279,242941,8.59,FALSE
1780,71,0.08,0.07692,0.5,26274,2021,25263,215661,8.21,FALSE
1780,72,0.08589,0.08235,0.5,24253,1997,23254,190398,7.85,FALSE
1780,73,0.09204,0.08799,0.5,22255,1958,21276,167144,7.51,FALSE
1780,74,0.09849,0.09387,0.5,20297,1905,19345,145868,7.19,FALSE
1780,75,0.10534,0.10007,0.5,18392,1840,17472,126523,6.88,FALSE
1780,76,0.10994,0.10421,0.5,16551,1725,15689,109052,6.59,FALSE
1780,77,0.11543,0.10913,0.5,14827,1618,14018,93363,6.3,FALSE
1780,78,0.11991,0.11312,0.5,13209,1494,12461,79345,6.01,FALSE
1780,79,0.12461,0.11731,0.5,11714,1374,11027,66883,5.71,FALSE
1780,80,0.13457,0.12609,0.5,10340,1304,9688,55856,5.4,FALSE
1780,81,0.14969,0.13927,0.5,9036,1259,8407,46168,5.11,FALSE
1780,82,0.1608,0.14883,0.5,7778,1158,7199,37761,4.85,FALSE
1780,83,0.17182,0.15823,0.5,6620,1048,6097,30562,4.62,FALSE
1780,84,0.18343,0.16802,0.5,5573,936,5105,24465,4.39,FALSE
1780,85,0.19564,0.17821,0.5,4636,826,4223,19360,4.18,FALSE
1780,86,0.20846,0.18878,0.5,3810,719,3451,15137,3.97,FALSE
1780,87,0.22188,0.19973,0.5,3091,617,2782,11687,3.78,FALSE
1780,88,0.23592,0.21102,0.5,2474,522,2213,8904,3.6,FALSE
1780,89,0.25055,0.22266,0.5,1952,435,1734,6692,3.43,FALSE
1780,90,0.26577,0.2346,0.5,1517,356,1339,4957,3.27,FALSE
1780,91,0.28158,0.24683,0.5,1161,287,1018,3618,3.12,FALSE
1780,92,0.29794,0.25931,0.5,875,227,761,2601,2.97,FALSE
1780,93,0.31483,0.27201,0.5,648,176,560,1839,2.84,FALSE
1780,94,0.33223,0.28491,0.5,472,134,404,1280,2.71,FALSE
1780,95,0.3501,0.29795,0.5,337,100,287,875,2.6,FALSE
1780,96,0.3684,0.3111,0.5,237,74,200,588,2.49,FALSE
1780,97,0.38709,0.32432,0.5,163,53,137,388,2.38,FALSE
1780,98,0.40612,0.33757,0.5,110,37,92,252,2.28,FALSE
1780,99,0.42543,0.35081,0.5,73,26,60,160,2.19,FALSE
1780,100,0.44497,0.36399,0.5,47,17,39,100,2.11,FALSE
1780,101,0.46469,0.37708,0.5,30,11,24,61,2.03,FALSE
1780,102,0.48451,0.39003,0.5,19,7,15,37,1.96,FALSE
1780,103,0.50439,0.4028,0.5,11,5,9,22,1.89,FALSE
1780,104,0.52425,0.41537,0.5,7,3,5,12,1.82,FALSE
1780,105,0.54403,0.42769,0.5,4,2,3,7,1.77,FALSE
1780,106,0.56368,0.43974,0.5,2,1,2,4,1.71,FALSE
1780,107,0.58312,0.45149,0.5,1,1,1,2,1.66,FALSE
1780,108,0.60232,0.46291,0.5,1,0,1,1,1.62,FALSE
1780,109,0.6212,0.47398,0.5,0,0,0,1,1.59,FALSE
1780,110,0.63972,1,1.56,0,0,0,0,1.56,TRUE
1781,0,0.19751,0.17504,0.35,100000,17504,88623,3914888,39.15,FALSE
1781,1,0.05852,0.05686,0.5,82496,4691,80151,3826265,46.38,FALSE
1781,2,0.03864,0.0379,0.5,77806,2949,76331,3746114,48.15,FALSE
1781,3,0.02697,0.02661,0.5,74857,1992,73860,3669783,49.02,FALSE
1781,4,0.02362,0.02334,0.5,72864,1701,72014,3595923,49.35,FALSE
1781,5,0.02196,0.02172,0.5,71164,1546,70391,3523909,49.52,FALSE
1781,6,0.01695,0.01681,0.5,69618,1170,69033,3453518,49.61,FALSE
1781,7,0.01243,0.01235,0.5,68448,845,68025,3384485,49.45,FALSE
1781,8,0.00941,0.00937,0.5,67603,633,67286,3316460,49.06,FALSE
1781,9,0.00758,0.00755,0.5,66969,506,66716,3249174,48.52,FALSE
1781,10,0.00659,0.00657,0.5,66463,436,66245,3182458,47.88,FALSE
1781,11,0.00641,0.00639,0.5,66027,422,65816,3116213,47.2,FALSE
1781,12,0.00631,0.00629,0.5,65605,413,65399,3050396,46.5,FALSE
1781,13,0.00637,0.00635,0.5,65193,414,64986,2984997,45.79,FALSE
1781,14,0.00634,0.00632,0.5,64779,409,64574,2920011,45.08,FALSE
1781,15,0.0062,0.00618,0.5,64370,398,64171,2855437,44.36,FALSE
1781,16,0.00588,0.00586,0.5,63972,375,63784,2791267,43.63,FALSE
1781,17,0.00578,0.00576,0.5,63597,366,63413,2727483,42.89,FALSE
1781,18,0.0059,0.00588,0.5,63230,372,63044,2664069,42.13,FALSE
1781,19,0.00614,0.00612,0.5,62858,385,62666,2601025,41.38,FALSE
1781,20,0.00645,0.00643,0.5,62473,402,62273,2538359,40.63,FALSE
1781,21,0.00706,0.00703,0.5,62072,437,61854,2476087,39.89,FALSE
1781,22,0.0076,0.00757,0.5,61635,467,61402,2414233,39.17,FALSE
1781,23,0.00805,0.00802,0.5,61169,491,60923,2352831,38.46,FALSE
1781,24,0.00834,0.0083,0.5,60678,504,60426,2291908,37.77,FALSE
1781,25,0.0084,0.00837,0.5,60174,504,59922,2231482,37.08,FALSE
1781,26,0.0082,0.00817,0.5,59670,487,59427,2171560,36.39,FALSE
